Order Date,Region,Category,Sub-Category,Sales,Quantity,Profit,Customer Name,Order ID,Product ID,Discount,Place,Shipping Cost,Delivery Status
2022-08-06,South,Office Supplies,Paper,109.69,3.0,28.38,Richard Powers,b89b77a8,15859733-5,0.3,Port Linda,,Delivered
2024-05-25,South,Technology,Accessories,53.94,3.0,12.75,Matthew Gardner,7d4b45ad,095370b7-e,0.0,Port Jeremyberg,44.62,In Transit
2022-08-09,West,Furniture,Chairs,569.8,8.0,126.97,Stephanie Hancock,2ad707f4,7aff9bd4-d,0.0,Scotthaven,14.16,Delivered
2024-05-29,West,Office Supplies,Art,91.19,2.0,4.97,Matthew Daniel,effb5d83,ca143777-c,0.1,North Thomasville,20.96,Delivered
2024-03-16,Central,Technology,Phones,308.4,6.0,80.36,Amy Nichols,bc3b9b5b,ac38cc1e-8,0.2,Lake Tricia,41.18,Delivered
2024-10-11,South,Technology,Accessories,71.03,6.0,-6.83,Barbara Simmons,dc286c2e,e7009148-7,0.0,Rogersshire,20.58,Delivered
2024-04-20,West,Office Supplies,Art,218.27,8.0,42.57,Hannah Elliott,15a16f1a,e56a2a67-8,0.0,Joneston,29.34,Delivered
2024-04-06,South,Office Supplies,Binders,25.7,1.0,5.27,Blake Hernandez,767d2aa2,e20ff81a-d,0.2,Mccarthyton,,In Transit
2024-09-20,West,Office Supplies,Binders,941.85,8.0,-128.09,Robert Clark,f8153d5e,c2172bf2-2,0.0,South Bradyville,16.5,Delivered
2025-02-07,Central,Furniture,Furnishings,228.93,7.0,17.43,Katelyn Davis,5c299d7f,eb0cf416-7,0.0,Grantport,46.03,In Transit
2022-11-20,West,Technology,Phones,845.52,4.0,-7.4,Maria Oneill,6b5cd502,da749b2b-b,0.2,Jamesburgh,26.88,Delivered
2024-04-21,South,Technology,Phones,514.51,10.0,-39.21,Joy Jones,b36f1998,653fb5b5-e,0.3,Hodgesport,15.08,Delivered
2023-06-08,West,Furniture,Bookcases,279.3,4.0,41.73,Christopher Wilson,565a3b0c,bba83d52-6,0.0,West Tiffany,19.44,In Transit
2025-07-11,West,Office Supplies,Art,320.78,7.0,,Nathan White,c3771da7,9d4c0533-6,0.0,Jamesfurt,29.2,Delivered
2024-03-08,East,Technology,Accessories,792.29,1.0,-108.74,Christy Robinson,b5419499,a480d92f-5,0.2,Knightmouth,41.65,In Transit
2022-10-25,South,Office Supplies,Binders,502.53,,102.57,Victor Smith,7d968580,1607ea1d-9,0.3,Angelhaven,33.68,Delivered
2023-02-26,West,Furniture,Tables,175.86,1.0,10.98,Scott Newman,1db75ff9,3d585ce0-1,0.2,Romanview,25.54,Delivered
2023-07-12,West,Furniture,Tables,617.84,2.0,-5.33,Danny Solis,f5d634a2,a5075956-5,0.0,,43.45,Delivered
2024-11-04,West,Furniture,Tables,750.37,5.0,124.42,Jaime Clark,db5487a9,4953f7b0-4,0.1,New Robertland,18.91,Returned
2024-03-03,Central,Office Supplies,Paper,,9.0,-104.53,Dominic Lam IV,834335c4,2e7775d9-0,0.0,Coffeyside,44.19,Delivered
2024-09-14,South,Technology,Phones,787.33,2.0,-109.53,Brandon Winters,ba42a046,dac36e42-a,0.0,North Alexanderburgh,37.79,In Transit
2023-07-23,South,Technology,Copiers,155.58,4.0,36.97,Virginia Jones,1c9a7123,401b470e-4,0.1,Sarahhaven,21.37,In Transit
2023-04-10,East,Furniture,Furnishings,734.45,10.0,-26.48,Dominique Cain,ba475315,7cbbcfce-8,0.2,New Trevorfort,29.01,Delivered
2023-01-03,West,Furniture,Tables,10.22,4.0,1.22,Elizabeth Ruiz MD,75f3cb63,2a41a8d1-2,0.1,North Marymouth,47.11,In Transit
2023-06-15,South,Office Supplies,Art,185.41,6.0,23.28,Gary Prince,add726f1,b3edb110-b,0.0,New Kathy,33.94,In Transit
2023-02-16,West,Office Supplies,Paper,120.38,4.0,,Kelly Newman,faff8283,1ab398e5-9,0.1,Shellyshire,41.14,Delivered
2025-01-20,West,Technology,Accessories,121.89,1.0,-17.81,Suzanne Hughes,8ebaa41e,ff80e826-c,0.2,North Kaylaberg,43.04,Delivered
2025-03-07,East,Technology,Copiers,996.42,4.0,92.82,John Hunt,140d71d5,3833681d-f,0.1,Williamsfort,40.16,Cancelled
2022-11-24,South,Furniture,Furnishings,587.62,2.0,35.37,Matthew Mathews,b13da08b,ae71ca45-4,0.0,North Robert,8.19,Returned
2022-10-03,Central,Technology,Machines,323.17,3.0,37.7,Emily Rogers,9f7bec82,dc07a368-3,0.0,North Brenda,40.76,In Transit
2024-02-28,South,Office Supplies,Art,483.4,8.0,-38.69,Michael Robinson,9cc82696,28ca3327-0,0.0,Graymouth,19.43,In Transit
2024-05-30,Central,Office Supplies,Labels,340.69,3.0,-48.35,Dana Barnes,7ba49ab8,fc2dda90-f,0.0,Susanview,47.74,Cancelled
2024-05-11,East,Furniture,Bookcases,948.96,1.0,183.24,Michael Wilson,330e1964,5cc2e6d9-3,0.0,North Linda,40.8,Delivered
2022-12-03,East,Furniture,Bookcases,43.48,4.0,,Kimberly Norton,470e06fb,a8c7b006-c,0.0,North Danamouth,45.81,Delivered
2025-05-03,South,Technology,Accessories,556.39,10.0,-9.94,Sharon Williams,7cab2ddd,31d45e14-e,0.0,Jacquelineburgh,39.32,Cancelled
2023-05-26,South,Furniture,Bookcases,912.28,8.0,170.77,Amy White,82c3bfb7,c6f0a2f7-7,0.0,Josehaven,15.16,Cancelled
2023-03-10,West,Office Supplies,Labels,76.57,10.0,-0.45,Jonathan Edwards,b0e72817,9f51269e-a,0.0,Lake Stephen,18.45,Delivered
2022-11-22,Central,Office Supplies,Binders,271.59,,-44.97,Laura Cunningham,d69290e2,1ea9d76f-6,0.0,New Jamieview,16.61,In Transit
2024-04-16,South,Furniture,Furnishings,312.21,7.0,63.66,Katherine Blake,d3067696,d90ca1ad-e,0.2,Lake Lindatown,15.9,Delivered
2024-02-13,South,Technology,Accessories,49.32,1.0,9.85,Kayla Reynolds,d6ba96e3,23c2aa10-a,0.1,Vanessafurt,7.64,Delivered
2024-03-16,Central,Furniture,Tables,221.41,,2.62,Kimberly Hogan,7a442eef,8bf510a9-a,0.0,Moraleshaven,42.35,Delivered
2022-12-16,East,Furniture,Chairs,391.4,9.0,-23.49,Jason Johnson,8036ea33,726801b9-2,0.0,North Sydneyburgh,15.97,Cancelled
2023-01-12,West,Technology,Copiers,53.05,8.0,-0.57,Caroline Smith,b0319c50,579488ff-7,0.0,Jenkinsside,28.54,In Transit
2024-02-28,East,Furniture,Tables,952.78,6.0,-91.05,Breanna Moon,8bd503ea,5239138d-f,0.0,New David,19.9,Delivered
2025-04-14,West,Technology,Phones,511.81,4.0,-39.93,Alyssa Jenkins,87af6c5d,a52dee3c-f,0.2,Lake Cynthia,15.72,In Transit
2025-01-25,Central,Technology,Phones,413.48,2.0,-74.42,Melissa Adams,888563c3,767b7138-4,0.1,Sarahside,26.38,Delivered
2024-12-24,Central,Office Supplies,Labels,564.95,9.0,44.64,Jeffrey Hall,beb52a3d,a679a344-b,0.0,Jarvisview,34.29,Cancelled
2024-01-11,Central,Technology,Phones,226.94,8.0,31.21,Francis Dudley,a1cac638,011612d9-1,0.1,North Meganshire,43.09,Cancelled
2023-11-24,East,Technology,Accessories,700.87,2.0,-2.38,Kathleen Brown,72e92b93,12ee0a8e-3,0.0,New Heatherbury,31.52,Delivered
2023-03-07,East,Office Supplies,Labels,395.14,2.0,109.05,Carol Knight,d7f191dd,4c5a3b47-c,0.0,Richardsport,5.97,Cancelled
2024-09-04,West,Technology,Copiers,516.15,10.0,105.22,Dustin Robinson,fae820d1,dc6ed631-0,0.3,Smithport,17.68,In Transit
2023-08-21,South,Furniture,Furnishings,355.35,1.0,-28.97,Ryan Schneider,ba24a778,47ec1fb4-1,0.1,Lake Emmaville,30.66,Delivered
2023-09-24,West,Furniture,Furnishings,215.53,3.0,-13.12,Tony Gill,b41419c5,d9151642-3,0.0,Katrinashire,12.52,In Transit
2022-07-16,West,Furniture,Furnishings,432.85,4.0,-57.26,Jacob Raymond,5f862dc1,cdc13764-1,0.2,Matthewtown,37.85,Delivered
2023-11-07,Central,Office Supplies,Labels,232.06,9.0,-11.74,Debra Hunter,8ce36271,03394d7b-3,0.0,New Daniellehaven,26.54,In Transit
2023-05-30,South,Office Supplies,Art,114.41,9.0,21.77,Roberto Pham,131e12a3,af98ee5d-6,0.2,Port Christopherton,46.66,In Transit
2023-03-23,West,Furniture,Chairs,88.71,1.0,-11.5,Jerry Parker,cc0d194a,f8194baa-2,0.0,South Michael,20.53,In Transit
2023-07-18,South,Furniture,Furnishings,976.95,8.0,-189.94,Paul Pham,a1511a56,b8d51159-3,0.0,Emilyview,17.79,In Transit
2023-02-19,Central,Furniture,Furnishings,922.98,10.0,-46.98,Thomas Phillips,86a3598e,64c8dc3b-0,0.0,Mckinneyview,29.97,Delivered
2024-09-14,West,Furniture,Furnishings,768.65,5.0,8.73,Benjamin Robinson,f5d0bf25,42db6c03-a,0.0,North Ashleebury,47.33,Delivered
2023-06-23,West,Office Supplies,Art,387.18,6.0,-63.51,Kristin Smith,f15e85b9,110a918b-1,0.0,,27.17,Delivered
2023-06-27,West,Furniture,Bookcases,121.44,6.0,-17.63,Meghan Stafford,cb7edd5a,10576b97-1,0.0,North Audreychester,42.73,Delivered
2024-06-29,South,Technology,Accessories,579.16,6.0,113.06,Lisa Evans,e42ec7fb,7c927ea6-e,0.0,South Kaylabury,36.24,In Transit
2024-10-23,East,Office Supplies,Labels,17.81,7.0,0.5,Sarah Lopez,dda45a15,313b91a4-a,0.3,West Heidistad,5.22,Delivered
2022-08-13,South,Furniture,Furnishings,482.88,1.0,15.19,Julia Luna,957a5664,ba5f8e66-2,0.0,East Jill,26.6,Delivered
2023-04-28,Central,Office Supplies,Labels,55.82,6.0,-6.71,Michael Hall,b628befc,81b86d27-4,0.2,East Hollyfurt,25.32,Delivered
2023-10-08,South,Office Supplies,Binders,550.38,7.0,123.18,Brian Reese,23949705,3562f8ef-6,0.0,Wilsontown,17.06,Delivered
2023-04-11,Central,Technology,Phones,436.8,2.0,27.95,Michael Hanna,e6678eff,5633c0c5-1,0.0,Lake Lindachester,48.32,Delivered
2023-12-25,Central,Technology,Machines,798.84,8.0,,Amy Johnson,e10222e2,bb87ef54-d,0.0,Wolfeton,31.2,Delivered
2024-12-20,East,Furniture,Tables,209.8,3.0,16.37,Walter Howell,bd8aeb02,284e7130-5,0.0,Hansenville,27.15,Returned
2023-02-18,East,Furniture,Furnishings,610.42,,-80.17,Mr. Daniel Brooks,127193bb,c000f195-d,0.1,East Michaelfurt,5.94,
2023-08-10,Central,Furniture,Furnishings,153.4,7.0,-8.07,Andrea Gilbert,9b6397e7,eddfd9cc-9,0.0,East Melissashire,8.03,Delivered
2024-11-11,East,Office Supplies,Binders,320.77,9.0,9.32,Amy Bridges,3385ae5c,a0bbc2ee-a,0.1,New Brian,37.34,Delivered
2022-10-20,East,Technology,Accessories,953.59,,244.42,Stacey Ray,c28620f9,1baf5048-f,0.1,Shelbyland,5.31,Delivered
2023-10-30,South,Office Supplies,Paper,410.22,6.0,43.55,Mrs. Amanda West,2cf12c78,d375be07-c,0.0,Lloydburgh,5.28,Returned
2023-06-05,West,Office Supplies,Paper,488.42,2.0,-15.33,Joseph Avery,d03094d4,02f92ed6-a,0.3,West Brittany,32.45,In Transit
2022-11-02,South,Furniture,Bookcases,,5.0,39.33,Dawn Simon,a6d40e38,32987727-3,0.0,Laurentown,22.07,Delivered
2024-08-05,West,Technology,Phones,229.68,3.0,-39.42,James Robinson,8812d957,d7a52952-8,0.0,Davidstad,45.42,In Transit
2025-01-03,Central,Furniture,Bookcases,222.08,2.0,61.37,David Lozano,7dbcf46d,f70687f8-2,0.0,Sheltonbury,12.22,Delivered
2024-06-23,South,Office Supplies,Binders,372.1,5.0,37.8,Lauren Holmes,dd4ca4c4,c2b6a084-b,0.1,Mckinneyside,7.77,Delivered
2022-10-28,East,Office Supplies,Binders,675.91,2.0,48.54,Robert Allen,5c07fb2a,e2bd2dbc-b,0.0,Reynoldsport,24.58,In Transit
2025-03-19,West,Technology,Phones,757.42,6.0,137.23,Jesse Hoover,cc0ec8c6,3cd30350-5,0.1,Sextonside,27.46,In Transit
2024-06-08,West,Office Supplies,Labels,746.68,6.0,216.28,Jennifer Graves,a1494eee,3b520a94-2,0.2,Escobarchester,18.07,Delivered
2025-06-01,East,Furniture,Chairs,48.09,2.0,-5.14,Jeremiah Bradley,045f7977,7f02f7f4-7,0.0,Lawrencehaven,50.0,In Transit
2023-07-29,Central,Technology,Machines,234.76,10.0,-43.81,Melody Mendoza,7c359025,d2a1b2b8-d,0.3,Whitestad,13.82,In Transit
2024-06-28,Central,Office Supplies,Art,918.68,,228.0,Maria Reynolds MD,115c3d08,70d945f6-f,0.0,Bowenburgh,19.5,Delivered
2025-02-26,South,Office Supplies,Art,759.97,5.0,-42.29,Christine Boyer,23420751,398c1446-c,0.1,Danielstad,5.22,Delivered
2023-09-17,East,Office Supplies,Art,434.62,8.0,-60.03,Eric Barker,4ee6641e,4a56afd0-8,0.0,Meyerland,39.76,Delivered
2023-07-04,West,Office Supplies,Art,238.49,9.0,-16.91,Christina Alvarado,6548a693,8695c35f-c,0.1,Port Kimberlybury,27.94,In Transit
2025-07-06,East,Office Supplies,Paper,945.9,3.0,-110.64,Nicholas Lopez,13ce7f04,1d09cb45-5,0.0,Port Felicialand,30.51,Delivered
2024-12-19,South,Technology,Copiers,588.12,2.0,,Tiffany Saunders,ad8b145b,f02ad246-5,0.1,Zimmermanfurt,14.36,Delivered
2023-11-06,Central,Furniture,Furnishings,484.26,1.0,-89.6,Mr. Keith Garcia PhD,91fab7ab,530dd1f9-b,0.1,,28.98,Cancelled
2023-03-20,East,Furniture,Furnishings,128.0,4.0,-18.84,Mark Evans,6994d7ff,50de1790-5,0.2,Gregorymouth,42.4,Delivered
2022-11-29,West,Furniture,Tables,866.87,4.0,-159.57,Jessica Wilson,add3cafa,8298997f-6,0.0,Jenniferview,29.16,Delivered
2025-04-28,West,Technology,Phones,518.0,5.0,-18.14,Raymond Baker,bfe54037,a9666bac-b,0.1,Marshallburgh,29.33,Delivered
2023-05-25,Central,Technology,Copiers,41.28,,-6.78,Jonathan Sherman,ec1ab461,2a8596c6-d,0.0,South Lance,15.53,Delivered
2024-11-17,East,Technology,Machines,649.68,7.0,2.03,Jason Pace,984a3a0d,310ed58f-e,0.3,New Richard,34.9,In Transit
2023-01-03,West,Office Supplies,Art,862.99,2.0,-32.95,Marissa Medina,5baebd03,7befd9a9-6,0.3,Port Mary,46.91,Delivered
2023-02-22,East,Technology,Phones,372.43,5.0,-25.88,Kristina Hill,6f58dceb,0ad1dc9d-6,0.0,North Austinville,48.12,Cancelled
2023-03-27,West,Office Supplies,Labels,815.65,7.0,128.03,Jessica Pearson,6dd33abb,8119725f-7,0.0,North Nicole,37.89,Delivered
2022-08-02,West,Office Supplies,Binders,63.06,3.0,15.37,Anthony Marshall,19bc4cb6,2fd14a2e-2,0.2,Port James,46.13,Delivered
2023-01-12,Central,Furniture,Chairs,,4.0,-66.78,Julie Dawson,793dcb45,89cb1f82-c,,New Lindastad,25.56,In Transit
2024-12-31,West,Office Supplies,Binders,564.34,6.0,-7.63,Barbara Rogers,a2371c1a,2e347189-d,0.0,Annachester,34.6,Delivered
2023-01-22,East,Office Supplies,Labels,653.96,4.0,55.89,Robert Moreno,d341d0b8,e8cbbe2b-4,0.0,Ryantown,30.39,Cancelled
2024-04-02,West,Furniture,Chairs,786.78,9.0,208.02,Abigail Pena,815a994f,4abadf65-8,0.0,North Mario,24.51,In Transit
2024-01-01,East,Office Supplies,Binders,972.69,1.0,-184.76,Mary Johnson,62f39476,7e4ccc3d-3,0.2,North Melissahaven,13.3,Delivered
2024-12-12,South,Office Supplies,Labels,755.08,9.0,200.37,David Mclean,0ba7b739,12ad5833-2,0.0,North Melissaport,28.25,Delivered
2025-05-04,West,Office Supplies,Art,,1.0,31.86,Kim Smith,d6e868b1,00cbeb53-5,0.0,Victormouth,19.34,Cancelled
2023-02-10,West,Office Supplies,Binders,568.32,2.0,100.72,Bryan Jordan,614a0c07,6dcbde04-0,0.0,Pereztown,11.25,Delivered
2023-06-06,Central,Technology,Machines,351.81,7.0,-3.73,William Copeland,f03a4cf7,5df0f745-2,0.0,,23.26,Delivered
2022-08-20,Central,Furniture,Furnishings,750.28,10.0,-134.51,Angela Hicks,b10f0fe9,17c5f49f-2,0.0,North Carolinemouth,12.53,In Transit
2023-04-28,East,Furniture,Tables,743.48,5.0,,Paul Pace,fb21bb49,52489d92-6,0.0,Brownshire,10.83,Delivered
2023-01-02,South,Office Supplies,Art,642.01,8.0,-88.32,Anne Morales,e1822852,9a679454-8,0.0,Jonesburgh,14.59,Returned
2023-05-05,East,Furniture,Bookcases,556.62,9.0,94.44,Ashley Mcbride,57102061,c934b630-5,0.2,Woodside,42.91,Cancelled
2024-04-03,Central,Furniture,Bookcases,364.54,3.0,108.79,Bradley Franklin,975d3365,b44495a4-6,0.2,Adamsborough,7.4,Cancelled
2024-12-18,Central,Office Supplies,Art,647.34,2.0,97.19,Andrew Evans,54ac8496,23266d4c-2,0.0,North Elizabethtown,8.38,Delivered
2023-12-29,West,Office Supplies,Paper,448.9,4.0,53.21,Sean Miller,e1225ac9,b8c47785-8,0.0,Christopherland,15.9,Delivered
2022-08-06,East,Technology,Accessories,492.42,7.0,25.76,Michael Tanner,36684df0,d79abd40-7,0.0,Rogershire,5.33,Delivered
2024-09-08,East,Office Supplies,Art,149.84,5.0,32.9,Mallory Rocha,32372b4a,9edc8ee3-7,,Beckside,31.71,Delivered
2024-08-02,East,Technology,Copiers,573.48,6.0,28.02,Glenn Miller Jr.,59e84dcd,33b373f6-d,0.0,New Johnfurt,19.05,In Transit
2022-09-25,Central,Technology,Phones,97.75,7.0,-11.68,Jill Marshall,1077182f,e58379eb-3,0.1,Lake Gloriaside,40.29,In Transit
2022-08-26,Central,Office Supplies,Paper,621.61,6.0,,James Brown,fbde84b4,c4984174-5,0.0,Saraberg,23.12,In Transit
2024-09-11,East,Technology,Accessories,963.31,7.0,71.2,Karen Adams,49f43626,7ef5f7f8-2,0.1,Mackburgh,16.82,Delivered
2025-03-12,East,Technology,Machines,149.61,6.0,-21.87,David Miller,76668a78,431eca31-c,0.0,Lucasmouth,30.66,Cancelled
2024-11-23,Central,Technology,Copiers,766.74,4.0,204.05,Nathan Brown,f5c76a39,969ae664-9,,Port Anachester,33.9,Delivered
2025-01-11,West,Furniture,Furnishings,555.26,4.0,-47.93,Marie Brown,59f885ca,5e5bb103-8,0.0,Jenniferland,43.09,Delivered
2022-12-06,West,Technology,Phones,563.62,9.0,116.21,John Fernandez,a978f36a,c35a3a67-1,0.2,Randyfort,33.21,Delivered
2023-12-18,South,Furniture,Chairs,448.03,3.0,67.14,Matthew Walker,c08780ba,10f2b3ce-a,0.1,Olsonchester,29.01,Delivered
2023-12-12,Central,Furniture,Tables,509.72,1.0,-64.55,Brian Leon,c20b1698,59423a77-4,0.0,Schroederton,23.77,Delivered
2023-04-19,Central,Furniture,Tables,377.31,10.0,,Stephen Cortez,adf6bb5a,2f0a8044-a,0.0,South Toddbury,33.82,Delivered
2024-04-11,Central,Technology,Accessories,906.7,,-98.73,Jonathan Jenkins,046b3f17,afa3cc0c-c,0.0,Ericksonfurt,36.24,In Transit
2023-11-11,South,Technology,Accessories,76.0,9.0,-12.93,Logan Garrett,9c9b95b6,e00553f9-1,0.2,New Tina,5.44,Returned
2023-07-01,Central,Technology,Machines,487.46,6.0,89.3,Kevin Brown,71f63402,c94d87c4-e,0.3,Lopezton,37.49,In Transit
2025-05-09,Central,Technology,Phones,435.79,8.0,95.03,Francisco Anderson,2448b296,93a6e8a6-e,0.2,Elizabethport,22.66,Delivered
2025-04-28,East,Technology,Phones,401.18,5.0,-77.74,Michael Wood,22d87f4f,bea4d74c-e,0.1,Teresaburgh,33.52,Delivered
2022-09-21,Central,Office Supplies,Art,816.29,10.0,-21.48,Antonio Kennedy,2c05ec4a,54d23257-5,0.0,Pamelaberg,29.44,Cancelled
2023-08-26,East,Technology,Machines,966.36,5.0,96.26,James Hancock,de3e9663,eb9cc383-5,0.0,New Kimberly,8.59,Delivered
2022-11-16,South,Furniture,Tables,283.23,8.0,-4.43,Bonnie Mcgrath,8e87c225,69698b38-b,0.1,Briannaton,5.23,In Transit
2025-01-27,Central,Technology,Copiers,579.13,5.0,85.81,Betty Copeland,08037f47,25552df1-e,0.1,West Stevenshire,9.64,Delivered
2025-03-26,Central,Furniture,Furnishings,766.03,4.0,46.54,Wesley Clark,2f87f175,65406b7c-e,0.0,North Cynthia,22.82,Delivered
2024-04-07,Central,Office Supplies,Binders,455.68,8.0,,Christina Moreno,1aeb9e2e,0e4a20c7-f,0.0,Gonzalezmouth,49.09,Delivered
2023-09-14,West,Technology,Machines,317.15,6.0,-33.46,Dana White,2b61758e,f8a61245-7,0.2,South Ashleyberg,45.72,Cancelled
2024-06-11,South,Office Supplies,Binders,425.32,4.0,9.02,Robert Fields,fbbfa31f,1c028455-3,0.2,Port Andrew,49.86,Delivered
2024-12-20,Central,Office Supplies,Paper,572.79,3.0,157.08,Greg Reese,7976f3b7,f025a5ec-3,0.0,North Eileenville,23.87,In Transit
2024-07-20,East,Technology,Accessories,319.0,,78.02,Thomas Martinez Jr.,9fef1759,83f56130-6,0.0,East Mike,9.37,Delivered
2023-04-24,South,Technology,Phones,138.78,3.0,5.33,Martin Harrell,d3fe2450,91a7d86e-5,0.3,Ramirezshire,37.08,Cancelled
2023-01-23,East,Technology,Phones,371.62,3.0,28.34,Michael Simon,c26a0d8d,a2fb256f-0,0.1,West Rebecca,22.46,Delivered
2023-06-29,East,Furniture,Tables,75.47,5.0,-7.21,Jamie Henderson,d4e496b7,009a56b7-8,0.3,New Hollyburgh,49.02,Delivered
2025-01-18,South,Office Supplies,Art,483.95,4.0,-47.93,Angie Richardson,67497d9b,83bf3c76-3,0.1,Port Jamiebury,42.98,Cancelled
2024-06-27,Central,Furniture,Furnishings,156.49,5.0,-16.0,Luis Benjamin,8a97db36,b8c3fc07-7,0.2,Lake Brent,33.81,Cancelled
2024-01-18,Central,Furniture,Furnishings,59.72,5.0,-11.29,Wendy Steele,71d0c791,ebf222de-5,0.0,North Heatherton,15.57,In Transit
2024-09-21,East,Technology,Machines,,1.0,203.83,Lisa Mccann,2f6b3628,51967e89-a,0.2,West Jennifer,15.77,Cancelled
2024-03-13,West,Furniture,Furnishings,78.84,7.0,0.21,Carmen Stewart,695ff783,5fbc5780-6,0.2,Scottshire,13.9,Delivered
2025-06-04,South,Technology,Copiers,761.88,1.0,-110.56,Laura Payne,65d1b9b1,bc473d45-4,,Port Michelle,20.13,Cancelled
2024-04-06,South,Technology,Machines,899.02,1.0,24.73,Samuel Bradford,de77f1f6,d2ee7fc9-d,0.2,East Barryland,42.26,Delivered
2023-06-08,East,Furniture,Tables,108.28,1.0,30.49,Stephanie Owen,ee84b3b9,a41fe46e-4,0.2,Lesliebury,23.95,Delivered
2025-04-07,West,Office Supplies,Binders,198.77,5.0,16.03,Denise Johnson,dfcf5295,42d98641-8,0.3,,44.74,Delivered
2022-10-16,South,Office Supplies,Paper,66.92,10.0,-12.74,Jonathan Long,11f6e7de,f0b4aaa5-4,0.0,Turnermouth,30.25,Delivered
2023-05-10,West,Office Supplies,Labels,276.5,7.0,67.39,Todd Martin,a6630503,06498248-0,0.2,Amandafort,29.21,Delivered
2022-11-08,South,Office Supplies,Art,378.09,5.0,21.9,Susan Davis,43c93699,8e4088ed-c,0.0,Lake Paigeport,38.63,Delivered
2023-04-16,West,Office Supplies,Labels,736.8,4.0,0.74,Gordon Kelley,dc2fddde,e8f76e69-0,0.2,Garrettstad,24.24,Returned
2025-01-29,Central,Technology,Copiers,274.64,6.0,69.9,Philip Wright,3e53c91f,8fff43c5-e,0.0,New Morgan,39.88,In Transit
2024-12-27,West,Technology,Phones,85.66,9.0,11.58,Mrs. Destiny Bennett DVM,d0c6a4a0,1bcfe49c-7,0.2,Rebeccaport,38.3,In Transit
2023-05-25,East,Office Supplies,Art,83.34,1.0,6.75,Alec Nguyen,f2f09ffa,e230acd2-6,0.2,East Aaronton,34.32,Delivered
2022-12-01,East,Technology,Phones,222.64,4.0,56.48,Anthony Wong,ed519034,f5df7ed6-c,0.2,,23.06,In Transit
2025-03-21,Central,Technology,Phones,600.08,1.0,-57.1,Whitney Santana,a9bc0adb,9c9d20d4-6,0.1,Wallton,30.16,Delivered
2025-06-23,South,Office Supplies,Labels,542.06,1.0,145.45,Amanda Davies,7195a266,da9b8ab6-6,0.0,New James,36.44,Delivered
2022-08-12,East,Office Supplies,Binders,504.68,2.0,-56.67,Gregory Mccoy,e86436c2,a142e694-3,0.0,Clarkberg,41.19,Returned
2022-08-03,South,Technology,Machines,693.64,6.0,,Luke Scott,111f36b6,acd2974e-0,0.2,Johnstonburgh,17.91,In Transit
2024-10-30,South,Technology,Accessories,351.74,8.0,,Travis Bell,3552482f,8be2df34-3,0.1,,23.54,Delivered
2022-10-12,East,Furniture,Tables,426.94,5.0,9.26,Linda Smith,186e6e91,bb9d3f8a-f,0.2,East Joe,16.52,In Transit
2022-09-08,East,Technology,Accessories,507.24,10.0,76.11,John Cruz,52ed2e8b,e3039812-d,0.2,Ryanborough,15.98,Returned
2023-03-11,East,Technology,Phones,147.57,3.0,-27.37,Mike Castaneda,715e3f2c,d73be13c-8,0.0,Lake Samuel,24.34,In Transit
2024-11-04,South,Furniture,Tables,626.27,9.0,-26.29,Jesse White,99518b35,b0974340-0,0.1,South Lauren,11.41,In Transit
2023-04-04,South,Office Supplies,Art,910.84,7.0,37.97,Erika Davis,55203fa9,73698d04-4,0.0,New Timothy,11.96,Cancelled
2022-11-07,East,Technology,Copiers,882.0,10.0,8.4,Jessica Moore,96c6c016,124d8cc8-c,0.3,Jillshire,27.37,Cancelled
2023-06-03,South,Technology,Copiers,344.56,8.0,-67.69,Ryan Franco,71612fd2,2dea6d2f-b,0.2,New Oliviaburgh,40.25,Delivered
2023-09-26,East,Furniture,Furnishings,43.68,1.0,-5.52,Jamie Monroe,7f86d3c6,b0c55184-f,0.2,New James,12.58,Delivered
2023-04-16,East,Office Supplies,Binders,952.63,4.0,,Kristen Bush,63dfe232,710c43f3-c,0.2,Patriciaberg,17.97,Delivered
2025-02-28,South,Office Supplies,Paper,514.3,6.0,134.59,Dorothy Burke,1e9cbb46,9f572377-b,0.0,North Seantown,34.27,Delivered
2024-12-27,West,Office Supplies,Labels,20.94,10.0,0.49,Alexander Smith,d96a4d10,56fecab5-7,0.3,Harperfurt,45.71,Delivered
2024-09-01,Central,Technology,Accessories,464.49,,-87.78,Matthew Kemp,e31979c2,d82708e9-1,0.1,Lake Shannonhaven,46.11,Delivered
2025-04-26,Central,Office Supplies,Labels,642.13,9.0,156.1,Melinda Singleton,376f60e1,5f8cfd1e-3,0.2,Kingstad,48.71,In Transit
2022-09-29,East,Technology,Accessories,333.81,9.0,4.95,Michael Bauer,eb205c32,388494f3-7,0.0,Lake Ruthmouth,5.98,Delivered
2023-06-19,Central,Furniture,Chairs,631.08,10.0,-104.37,Patrick Clark MD,000e3d42,24587830-0,0.2,West Samuelton,5.12,In Transit
2025-04-22,South,Technology,Phones,235.23,10.0,62.71,Steven Hartman,162085d7,1c8e2f2a-c,0.2,Port Rachel,27.45,Delivered
